Frame,Time (ms),Changed,DeltaMS
170,2833.3333333333335,True,16.666666666666515
171,2850.0,True,16.666666666666515
172,2866.6666666666665,False,0.0
173,2883.3333333333335,True,16.66666666666697
174,2900.0000000000005,True,16.66666666666697
175,2916.666666666667,True,16.666666666666515
176,2933.3333333333335,True,16.666666666666515
177,2950.0,False,0.0
178,2966.666666666667,True,16.66666666666697
179,2983.3333333333335,True,16.666666666666515
180,3000.0,True,16.666666666666515
181,3016.6666666666665,True,16.666666666666515
182,3033.3333333333335,False,0.0
183,3050.0000000000005,True,16.66666666666697
184,3066.666666666667,True,16.666666666666515
185,3083.3333333333335,True,16.666666666666515
186,3100.0,False,0.0
187,3116.6666666666665,True,16.666666666666515
188,3133.3333333333335,True,16.66666666666697
189,3150.0000000000005,True,16.66666666666697
190,3166.666666666667,True,16.666666666666515
191,3183.3333333333335,False,0.0
192,3200.0,True,16.666666666666515
193,3216.666666666667,True,16.66666666666697
194,3233.3333333333335,True,16.666666666666515
195,3250.0,False,0.0
196,3266.6666666666665,True,16.666666666666515
197,3283.3333333333335,True,16.66666666666697
198,3300.0000000000005,True,16.66666666666697
199,3316.666666666667,True,16.666666666666515
200,3333.3333333333335,False,0.0
201,3350.0,True,16.666666666666515
202,3366.6666666666665,True,16.666666666666515
203,3383.3333333333335,True,16.66666666666697
204,3400.0000000000005,True,16.66666666666697
205,3416.666666666667,False,0.0
206,3433.3333333333335,True,16.666666666666515
207,3450.0,True,16.666666666666515
208,3466.666666666667,True,16.66666666666697
209,3483.3333333333335,False,0.0
210,3500.0,True,16.666666666666515
211,3516.666666666667,True,16.66666666666697
212,3533.3333333333335,True,16.666666666666515
213,3550.0000000000005,True,16.66666666666697
214,3566.666666666667,False,0.0
215,3583.3333333333335,True,16.666666666666515
216,3600.0,True,16.666666666666515
217,3616.6666666666665,True,16.666666666666515
218,3633.3333333333335,False,0.0
219,3650.0000000000005,True,16.66666666666697
220,3666.666666666667,True,16.666666666666515
221,3683.3333333333335,True,16.666666666666515
222,3700.0,True,16.666666666666515
223,3716.666666666667,False,0.0
224,3733.3333333333335,True,16.666666666666515
225,3750.0,True,16.666666666666515
226,3766.666666666667,True,16.66666666666697
227,3783.3333333333335,True,16.666666666666515
228,3800.0000000000005,False,0.0
229,3816.666666666667,True,16.666666666666515
230,3833.3333333333335,True,16.666666666666515
231,3850.0,True,16.666666666666515
232,3866.6666666666665,False,0.0
233,3883.3333333333335,True,16.66666666666697
234,3900.0000000000005,True,16.66666666666697
235,3916.666666666667,True,16.666666666666515
236,3933.3333333333335,True,16.666666666666515
237,3950.0,False,0.0
238,3966.666666666667,True,16.66666666666697
239,3983.3333333333335,True,16.666666666666515
240,4000.0,True,16.666666666666515
241,4016.6666666666665,False,0.0
242,4033.333333333333,True,16.666666666666515
243,4050.0,True,16.66666666666697
244,4066.6666666666665,True,16.666666666666515
245,4083.333333333334,True,16.666666666667425
246,4100.000000000001,False,0.0
247,4116.666666666667,True,16.66666666666606
248,4133.333333333334,True,16.66666666666697
249,4150.0,True,16.66666666666606
250,4166.666666666667,True,16.66666666666697
251,4183.333333333334,False,0.0
252,4200.0,True,16.66666666666606
253,4216.666666666667,True,16.66666666666697
254,4233.333333333333,True,16.66666666666606
255,4250.0,True,16.66666666666697
256,4266.666666666667,False,0.0
257,4283.333333333333,True,16.66666666666606
258,4300.0,True,16.66666666666697
259,4316.666666666666,True,16.66666666666606
260,4333.333333333334,True,16.66666666666788
261,4350.000000000001,False,0.0
262,4366.666666666667,True,16.66666666666606
263,4383.333333333334,True,16.66666666666697
264,4400.0,True,16.66666666666606
265,4416.666666666667,False,0.0
266,4433.333333333334,True,16.66666666666697
267,4450.0,True,16.66666666666606
268,4466.666666666667,True,16.66666666666697
269,4483.333333333333,False,0.0
270,4500.0,True,16.66666666666697
271,4516.666666666667,True,16.66666666666697
272,4533.333333333333,True,16.66666666666606
273,4550.0,True,16.66666666666697
274,4566.666666666667,False,0.0
275,4583.333333333334,True,16.66666666666697
276,4600.000000000001,True,16.66666666666697
277,4616.666666666667,True,16.66666666666606
278,4633.333333333334,False,0.0
279,4650.0,True,16.66666666666606
280,4666.666666666667,True,16.66666666666697
281,4683.333333333334,True,16.66666666666697
282,4700.0,True,16.66666666666606
283,4716.666666666667,False,0.0
284,4733.333333333333,True,16.66666666666606
285,4750.0,True,16.66666666666697
286,4766.666666666667,True,16.66666666666697
287,4783.333333333333,True,16.66666666666606
288,4800.0,False,0.0
289,4816.666666666667,True,16.66666666666697
290,4833.333333333334,True,16.66666666666697
291,4850.000000000001,True,16.66666666666697
292,4866.666666666667,False,0.0
293,4883.333333333334,True,16.66666666666697
294,4900.0,True,16.66666666666606
295,4916.666666666667,True,16.66666666666697
296,4933.333333333334,True,16.66666666666697
297,4950.0,False,0.0
298,4966.666666666667,True,16.66666666666697
299,4983.333333333333,True,16.66666666666606
300,5000.0,True,16.66666666666697
301,5016.666666666667,True,16.66666666666697
302,5033.333333333333,False,0.0
303,5050.0,True,16.66666666666697
304,5066.666666666667,True,16.66666666666697
305,5083.333333333334,True,16.66666666666697
306,5100.000000000001,False,0.0
307,5116.666666666667,True,16.66666666666606
308,5133.333333333334,True,16.66666666666697
309,5150.0,True,16.66666666666606
310,5166.666666666667,True,16.66666666666697
311,5183.333333333334,False,0.0
312,5200.0,True,16.66666666666606
313,5216.666666666667,True,16.66666666666697
314,5233.333333333333,True,16.66666666666606
315,5250.0,True,16.66666666666697
316,5266.666666666667,False,0.0
317,5283.333333333333,True,16.66666666666606
318,5300.0,True,16.66666666666697
319,5316.666666666667,True,16.66666666666697
320,5333.333333333334,False,0.0
321,5350.000000000001,True,16.66666666666697
322,5366.666666666667,True,16.66666666666606
323,5383.333333333334,True,16.66666666666697
324,5400.0,False,0.0
325,5416.666666666667,True,16.66666666666697
326,5433.333333333334,True,16.66666666666697
327,5450.0,True,16.66666666666606
328,5466.666666666667,True,16.66666666666697
329,5483.333333333333,False,0.0
330,5500.0,True,16.66666666666697
331,5516.666666666667,True,16.66666666666697
332,5533.333333333333,True,16.66666666666606
333,5550.0,False,0.0
334,5566.666666666667,True,16.66666666666697
335,5583.333333333334,True,16.66666666666697
336,5600.000000000001,True,16.66666666666697
337,5616.666666666667,False,0.0
338,5633.333333333334,True,16.66666666666697
339,5650.0,False,0.0
340,5666.666666666667,True,16.66666666666697
341,5683.333333333334,True,16.66666666666697
342,5700.0,False,0.0
343,5716.666666666667,True,16.66666666666697
344,5733.333333333333,True,16.66666666666606
345,5750.0,True,16.66666666666697
346,5766.666666666667,False,0.0
347,5783.333333333333,True,16.66666666666606
348,5800.000000000001,True,16.66666666666788
349,5816.666666666667,True,16.66666666666606
350,5833.333333333334,True,16.66666666666697
351,5850.000000000001,False,0.0
352,5866.666666666667,True,16.66666666666606
353,5883.333333333334,True,16.66666666666697
354,5900.0,True,16.66666666666606
355,5916.666666666667,False,0.0
356,5933.333333333334,True,16.66666666666697
357,5950.0,True,16.66666666666606
358,5966.666666666667,True,16.66666666666697
359,5983.333333333333,False,0.0
360,6000.0,True,16.66666666666697
361,6016.666666666667,True,16.66666666666697
362,6033.333333333333,True,16.66666666666606
363,6050.000000000001,False,0.0
364,6066.666666666667,True,16.66666666666606
365,6083.333333333334,True,16.66666666666697
366,6100.000000000001,True,16.66666666666697
367,6116.666666666667,False,0.0
368,6133.333333333334,True,16.66666666666697
369,6150.0,True,16.66666666666606
370,6166.666666666667,True,16.66666666666697
371,6183.333333333334,False,0.0
372,6200.0,True,16.66666666666606
373,6216.666666666667,True,16.66666666666697
374,6233.333333333333,True,16.66666666666606
375,6250.0,False,0.0
376,6266.666666666667,True,16.66666666666697
377,6283.333333333333,True,16.66666666666606
378,6300.000000000001,True,16.66666666666788
379,6316.666666666667,False,0.0
380,6333.333333333334,True,16.66666666666697
381,6350.000000000001,True,16.66666666666697
382,6366.666666666667,True,16.66666666666606
383,6383.333333333334,False,0.0
384,6400.0,True,16.66666666666606
385,6416.666666666667,True,16.66666666666697
386,6433.333333333334,False,0.0
387,6450.0,True,16.66666666666606
388,6466.666666666667,True,16.66666666666697
389,6483.333333333333,True,16.66666666666606
390,6500.0,False,0.0
391,6516.666666666667,True,16.66666666666697
392,6533.333333333333,True,16.66666666666606
393,6550.000000000001,True,16.66666666666788
394,6566.666666666667,False,0.0
395,6583.333333333334,True,16.66666666666697
396,6600.000000000001,True,16.66666666666697
397,6616.666666666667,True,16.66666666666606
398,6633.333333333334,False,0.0
399,6650.0,True,16.66666666666606
400,6666.666666666667,True,16.66666666666697
401,6683.333333333334,True,16.66666666666697
402,6700.0,False,0.0
403,6716.666666666667,True,16.66666666666697
404,6733.333333333333,True,16.66666666666606
405,6750.0,False,0.0
406,6766.666666666667,True,16.66666666666697
407,6783.333333333333,True,16.66666666666606
408,6800.000000000001,True,16.66666666666788
409,6816.666666666667,False,0.0
410,6833.333333333334,True,16.66666666666697
411,6850.000000000001,True,16.66666666666697
412,6866.666666666667,True,16.66666666666606
413,6883.333333333334,False,0.0
414,6900.0,True,16.66666666666606
415,6916.666666666667,True,16.66666666666697
416,6933.333333333334,True,16.66666666666697
417,6950.0,False,0.0
418,6966.666666666667,True,16.66666666666697
419,6983.333333333333,True,16.66666666666606
420,7000.0,False,0.0
421,7016.666666666667,True,16.66666666666697
422,7033.333333333334,True,16.66666666666697
423,7050.000000000001,True,16.66666666666697
424,7066.666666666667,False,0.0
425,7083.333333333334,True,16.66666666666697
426,7100.000000000001,True,16.66666666666697
427,7116.666666666667,True,16.66666666666606
428,7133.333333333334,False,0.0
429,7150.0,True,16.66666666666606
430,7166.666666666667,True,16.66666666666697
431,7183.333333333334,False,0.0
432,7200.0,True,16.66666666666606
433,7216.666666666667,True,16.66666666666697
434,7233.333333333333,True,16.66666666666606
435,7250.0,False,0.0
436,7266.666666666667,True,16.66666666666697
437,7283.333333333334,True,16.66666666666697
438,7300.000000000001,False,0.0
439,7316.666666666667,True,16.66666666666606
440,7333.333333333334,True,16.66666666666697
441,7350.000000000001,True,16.66666666666697
442,7366.666666666667,False,0.0
443,7383.333333333334,True,16.66666666666697
444,7400.0,True,16.66666666666606
445,7416.666666666667,True,16.66666666666697
446,7433.333333333334,False,0.0
447,7450.0,True,16.66666666666606
448,7466.666666666667,True,16.66666666666697
449,7483.333333333333,False,0.0
450,7500.0,True,16.66666666666697
451,7516.666666666667,True,16.66666666666697
452,7533.333333333334,True,16.66666666666697
453,7550.000000000001,False,0.0
454,7566.666666666667,True,16.66666666666606
455,7583.333333333334,True,16.66666666666697
456,7600.000000000001,False,0.0
457,7616.666666666667,True,16.66666666666606
458,7633.333333333334,True,16.66666666666697
459,7650.0,True,16.66666666666606
460,7666.666666666667,False,0.0
461,7683.333333333334,True,16.66666666666697
462,7700.0,True,16.66666666666606
463,7716.666666666667,False,0.0
464,7733.333333333333,True,16.66666666666606
465,7750.0,True,16.66666666666697
466,7766.666666666667,False,0.0
467,7783.333333333334,True,16.66666666666697
468,7800.000000000001,True,16.66666666666697
469,7816.666666666667,True,16.66666666666606
470,7833.333333333334,False,0.0
471,7850.000000000001,True,16.66666666666697
472,7866.666666666667,True,16.66666666666606
473,7883.333333333334,False,0.0
474,7900.0,True,16.66666666666606
475,7916.666666666667,True,16.66666666666697
476,7933.333333333334,False,0.0
477,7950.0,True,16.66666666666606
478,7966.666666666667,True,16.66666666666697
479,7983.333333333333,True,16.66666666666606
480,8000.0,False,0.0
481,8016.666666666668,True,16.66666666666788
482,8033.333333333333,True,16.66666666666515
483,8050.000000000001,False,0.0
484,8066.666666666666,True,16.66666666666515
485,8083.333333333334,True,16.66666666666788
486,8100.0,False,0.0
487,8116.666666666667,True,16.66666666666697
488,8133.333333333333,True,16.66666666666606
489,8150.0,True,16.66666666666697
490,8166.666666666668,False,0.0
491,8183.333333333334,True,16.66666666666606
492,8200.000000000002,True,16.66666666666788
493,8216.666666666666,False,0.0
494,8233.333333333334,True,16.66666666666788
495,8250.0,True,16.66666666666606
496,8266.666666666668,False,0.0
497,8283.333333333334,True,16.66666666666606
498,8300.0,True,16.66666666666606
499,8316.666666666666,True,16.66666666666606
500,8333.333333333334,False,0.0
501,8350.0,True,16.66666666666606
502,8366.666666666668,True,16.66666666666788
503,8383.333333333332,False,0.0
504,8400.0,True,16.66666666666788
505,8416.666666666668,True,16.66666666666788
506,8433.333333333334,False,0.0
507,8450.000000000002,True,16.66666666666788
508,8466.666666666666,True,16.66666666666424
509,8483.333333333334,False,0.0
510,8500.0,True,16.66666666666606
511,8516.666666666668,True,16.66666666666788
512,8533.333333333334,False,0.0
513,8550.0,True,16.66666666666606
514,8566.666666666666,True,16.66666666666606
515,8583.333333333334,False,0.0
516,8600.0,True,16.66666666666606
517,8616.666666666668,True,16.66666666666788
518,8633.333333333332,False,0.0
519,8650.0,True,16.66666666666788
520,8666.666666666668,True,16.66666666666788
521,8683.333333333334,True,16.66666666666606
522,8700.000000000002,False,0.0
523,8716.666666666666,True,16.66666666666424
524,8733.333333333334,True,16.66666666666788
525,8750.0,False,0.0
526,8766.666666666668,True,16.66666666666788
527,8783.333333333334,True,16.66666666666606
528,8800.0,False,0.0
529,8816.666666666666,True,16.66666666666606
530,8833.333333333334,True,16.66666666666788
531,8850.0,False,0.0
532,8866.666666666668,True,16.66666666666788
533,8883.333333333334,True,16.66666666666606
534,8900.0,False,0.0
535,8916.666666666668,True,16.66666666666788
536,8933.333333333334,True,16.66666666666606
537,8950.000000000002,False,0.0
538,8966.666666666666,True,16.66666666666424
539,8983.333333333334,True,16.66666666666788
540,9000.0,False,0.0
541,9016.666666666668,True,16.66666666666788
542,9033.333333333334,True,16.66666666666606
543,9050.0,False,0.0
544,9066.666666666666,True,16.66666666666606
545,9083.333333333334,True,16.66666666666788
546,9100.0,False,0.0
547,9116.666666666668,True,16.66666666666788
548,9133.333333333334,True,16.66666666666606
549,9150.0,False,0.0
550,9166.666666666668,True,16.66666666666788
551,9183.333333333334,True,16.66666666666606
552,9200.000000000002,False,0.0
553,9216.666666666666,True,16.66666666666424
554,9233.333333333334,True,16.66666666666788
555,9250.0,False,0.0
556,9266.666666666668,True,16.66666666666788
557,9283.333333333334,True,16.66666666666606
558,9300.0,False,0.0
559,9316.666666666666,True,16.66666666666606
560,9333.333333333334,True,16.66666666666788
561,9350.0,False,0.0
562,9366.666666666668,True,16.66666666666788
563,9383.333333333334,True,16.66666666666606
564,9400.0,False,0.0
565,9416.666666666668,True,16.66666666666788
566,9433.333333333334,True,16.66666666666606
567,9450.000000000002,False,0.0
568,9466.666666666666,True,16.66666666666424
569,9483.333333333334,True,16.66666666666788
570,9500.0,False,0.0
571,9516.666666666668,True,16.66666666666788
572,9533.333333333334,True,16.66666666666606
573,9550.0,False,0.0
574,9566.666666666666,True,16.66666666666606
575,9583.333333333334,True,16.66666666666788
576,9600.0,False,0.0
577,9616.666666666668,True,16.66666666666788
578,9633.333333333334,True,16.66666666666606
579,9650.0,False,0.0
580,9666.666666666668,True,16.66666666666788
581,9683.333333333334,True,16.66666666666606
582,9700.000000000002,False,0.0
583,9716.666666666666,True,16.66666666666424
584,9733.333333333334,True,16.66666666666788
585,9750.0,False,0.0
586,9766.666666666668,True,16.66666666666788
587,9783.333333333334,True,16.66666666666606
588,9800.0,False,0.0
589,9816.666666666666,True,16.66666666666606
590,9833.333333333334,True,16.66666666666788
591,9850.0,False,0.0
592,9866.666666666668,True,16.66666666666788
593,9883.333333333334,True,16.66666666666606
594,9900.0,False,0.0
595,9916.666666666668,True,16.66666666666788
596,9933.333333333334,True,16.66666666666606
597,9950.000000000002,False,0.0
598,9966.666666666666,True,16.66666666666424
599,9983.333333333334,False,0.0
600,10000.0,True,16.66666666666606
601,10016.666666666668,True,16.66666666666788
602,10033.333333333334,False,0.0
603,10050.0,True,16.66666666666606
604,10066.666666666666,True,16.66666666666606
605,10083.333333333334,False,0.0
606,10100.0,True,16.66666666666606
607,10116.666666666668,True,16.66666666666788
608,10133.333333333334,False,0.0
609,10150.0,True,16.66666666666606
610,10166.666666666668,True,16.66666666666788
611,10183.333333333334,False,0.0
612,10200.000000000002,True,16.66666666666788
613,10216.666666666666,True,16.66666666666424
614,10233.333333333334,False,0.0
615,10250.0,True,16.66666666666606
616,10266.666666666668,True,16.66666666666788
617,10283.333333333334,False,0.0
618,10300.0,True,16.66666666666606
619,10316.666666666666,False,0.0
620,10333.333333333334,True,16.66666666666788
621,10350.0,True,16.66666666666606
622,10366.666666666668,False,0.0
623,10383.333333333334,True,16.66666666666606
624,10400.0,True,16.66666666666606
625,10416.666666666668,False,0.0
626,10433.333333333334,True,16.66666666666606
627,10450.000000000002,True,16.66666666666788
628,10466.666666666666,False,0.0
629,10483.333333333334,True,16.66666666666788
630,10500.0,True,16.66666666666606
631,10516.666666666668,False,0.0
632,10533.333333333334,True,16.66666666666606
633,10550.0,False,0.0
634,10566.666666666666,True,16.66666666666606
635,10583.333333333334,True,16.66666666666788
636,10600.0,False,0.0
637,10616.666666666668,True,16.66666666666788
638,10633.333333333334,True,16.66666666666606
639,10650.0,False,0.0
640,10666.666666666668,True,16.66666666666788
641,10683.333333333334,True,16.66666666666606
642,10700.000000000002,False,0.0
643,10716.666666666666,True,16.66666666666424
644,10733.333333333334,True,16.66666666666788
645,10750.0,False,0.0
646,10766.666666666668,True,16.66666666666788
647,10783.333333333334,False,0.0
648,10800.0,True,16.66666666666606
649,10816.666666666666,True,16.66666666666606
650,10833.333333333334,False,0.0
651,10850.0,True,16.66666666666606
652,10866.666666666668,True,16.66666666666788
653,10883.333333333334,False,0.0
654,10900.0,True,16.66666666666606
655,10916.666666666668,True,16.66666666666788
656,10933.333333333334,False,0.0
657,10950.000000000002,True,16.66666666666788
658,10966.666666666666,False,0.0
659,10983.333333333334,True,16.66666666666788
660,11000.0,True,16.66666666666606
661,11016.666666666668,False,0.0
662,11033.333333333334,True,16.66666666666606
663,11050.0,False,0.0
664,11066.666666666666,True,16.66666666666606
665,11083.333333333334,True,16.66666666666788
666,11100.0,False,0.0
667,11116.666666666668,True,16.66666666666788
668,11133.333333333334,False,0.0
669,11150.0,True,16.66666666666606
670,11166.666666666668,True,16.66666666666788
671,11183.333333333334,False,0.0
672,11200.000000000002,True,16.66666666666788
673,11216.666666666666,False,0.0
674,11233.333333333334,True,16.66666666666788
675,11250.0,True,16.66666666666606
676,11266.666666666668,False,0.0
677,11283.333333333334,True,16.66666666666606
678,11300.0,False,0.0
679,11316.666666666666,True,16.66666666666606
680,11333.333333333334,True,16.66666666666788
681,11350.000000000002,False,0.0
682,11366.666666666668,True,16.66666666666606
683,11383.333333333334,True,16.66666666666606
684,11400.0,False,0.0
685,11416.666666666668,False,0.0
686,11433.333333333334,True,16.66666666666606
687,11450.000000000002,False,0.0
688,11466.666666666666,True,16.66666666666424
689,11483.333333333334,True,16.66666666666788
690,11500.0,False,0.0
691,11516.666666666668,True,16.66666666666788
692,11533.333333333334,False,0.0
693,11550.0,True,16.66666666666606
694,11566.666666666666,True,16.66666666666606
695,11583.333333333334,False,0.0
696,11600.000000000002,True,16.66666666666788
697,11616.666666666668,False,0.0
698,11633.333333333334,True,16.66666666666606
699,11650.0,True,16.66666666666606
700,11666.666666666668,False,0.0
701,11683.333333333334,True,16.66666666666606
702,11700.000000000002,True,16.66666666666788
703,11716.666666666666,False,0.0
704,11733.333333333334,True,16.66666666666788
705,11750.0,False,0.0
706,11766.666666666668,True,16.66666666666788
707,11783.333333333334,True,16.66666666666606
708,11800.0,False,0.0
709,11816.666666666666,True,16.66666666666606
710,11833.333333333334,False,0.0
711,11850.000000000002,True,16.66666666666788
712,11866.666666666668,True,16.66666666666606
713,11883.333333333334,False,0.0
714,11900.0,True,16.66666666666606
715,11916.666666666668,False,0.0
716,11933.333333333334,True,16.66666666666606
717,11950.000000000002,True,16.66666666666788
718,11966.666666666666,False,0.0
719,11983.333333333334,True,16.66666666666788
720,12000.0,False,0.0
721,12016.666666666668,True,16.66666666666788
722,12033.333333333334,True,16.66666666666606
723,12050.0,False,0.0
724,12066.666666666666,True,16.66666666666606
725,12083.333333333334,False,0.0
726,12100.000000000002,True,16.66666666666788
727,12116.666666666668,True,16.66666666666606
728,12133.333333333334,False,0.0
729,12150.0,True,16.66666666666606
730,12166.666666666668,False,0.0
731,12183.333333333334,True,16.66666666666606
732,12200.000000000002,False,0.0
733,12216.666666666666,True,16.66666666666424
734,12233.333333333334,True,16.66666666666788
735,12250.0,False,0.0
736,12266.666666666668,True,16.66666666666788
737,12283.333333333334,False,0.0
738,12300.0,True,16.66666666666606
739,12316.666666666666,True,16.66666666666606
740,12333.333333333334,False,0.0
741,12350.000000000002,True,16.66666666666788
742,12366.666666666668,False,0.0
743,12383.333333333334,True,16.66666666666606
744,12400.0,True,16.66666666666606
745,12416.666666666668,False,0.0
746,12433.333333333334,True,16.66666666666606
747,12450.000000000002,False,0.0
748,12466.666666666666,True,16.66666666666424
749,12483.333333333334,True,16.66666666666788
750,12500.0,False,0.0
751,12516.666666666668,True,16.66666666666788
752,12533.333333333334,False,0.0
753,12550.0,True,16.66666666666606
754,12566.666666666666,False,0.0
755,12583.333333333334,True,16.66666666666788
756,12600.000000000002,False,0.0
757,12616.666666666668,True,16.66666666666606
758,12633.333333333334,True,16.66666666666606
759,12650.0,False,0.0
760,12666.666666666668,True,16.66666666666788
761,12683.333333333334,False,0.0
